ANO;MÊS;UNIDADE DA FEDERAÇÃO;REFINARIA;PRODUTO;PRODUÇÃO
2011;JAN;PARANÁ;REPAR;ÓLEO COMBUSTÍVEL;129824,7743
2011;FEV;PARANÁ;REPAR;ÓLEO COMBUSTÍVEL;97424,79478
2011;MAI;SÃO PAULO;RECAP;ÓLEO COMBUSTÍVEL;1815,970815
2011;MAR;PARANÁ;REPAR;ÓLEO COMBUSTÍVEL;86109,90668
2011;ABR;SÃO PAULO;RECAP;ÓLEO COMBUSTÍVEL;2304,794869
2011;FEV;SÃO PAULO;RECAP;ÓLEO COMBUSTÍVEL;0
2011;MAI;SÃO PAULO;RPBC;ÓLEO COMBUSTÍVEL;29891,36816
2011;JUN;SÃO PAULO;RPBC;ÓLEO COMBUSTÍVEL;48941,1427
2011;JUL;SÃO PAULO;RPBC;ÓLEO COMBUSTÍVEL;14179,57603
2011;AGO;SÃO PAULO;RPBC;ÓLEO COMBUSTÍVEL;0
2011;SET;SÃO PAULO;RPBC;ÓLEO COMBUSTÍVEL;68668,34959
2011;OUT;SÃO PAULO;RPBC;ÓLEO COMBUSTÍVEL;41928,08288
2011;NOV;SÃO PAULO;RPBC;ÓLEO COMBUSTÍVEL;62639,49
2011;DEZ;SÃO PAULO;RPBC;ÓLEO COMBUSTÍVEL;60402,58135
2011;JAN;SÃO PAULO;REVAP;ÓLEO COMBUSTÍVEL;185122,8024
2011;FEV;SÃO PAULO;REVAP;ÓLEO COMBUSTÍVEL;196303,4367
2011;MAR;SÃO PAULO;REVAP;ÓLEO COMBUSTÍVEL;166973,0375
2011;ABR;SÃO PAULO;REVAP;ÓLEO COMBUSTÍVEL;215240,3255
2011;MAI;SÃO PAULO;REVAP;ÓLEO COMBUSTÍVEL;168021,2829
2011;JUN;SÃO PAULO;REVAP;ÓLEO COMBUSTÍVEL;140553,1566
2011;JUL;SÃO PAULO;REVAP;ÓLEO COMBUSTÍVEL;127133,0156
2011;AGO;SÃO PAULO;REVAP;ÓLEO COMBUSTÍVEL;177846,4686
2011;SET;SÃO PAULO;REVAP;ÓLEO COMBUSTÍVEL;178444,1812
2011;OUT;SÃO PAULO;REVAP;ÓLEO COMBUSTÍVEL;169304,0924
2011;NOV;SÃO PAULO;REVAP;ÓLEO COMBUSTÍVEL;174638,1
2011;DEZ;SÃO PAULO;REVAP;ÓLEO COMBUSTÍVEL;242407,6057
2011;JAN;SÃO PAULO;RECAP;ÓLEO COMBUSTÍVEL;3117,951844
2011;MAR;SÃO PAULO;RECAP;ÓLEO COMBUSTÍVEL;1967,029612
2011;ABR;PARANÁ;REPAR;ÓLEO COMBUSTÍVEL;110545,0833
2011;MAI;PARANÁ;REPAR;ÓLEO COMBUSTÍVEL;121097,818
2011;JUN;PARANÁ;REPAR;ÓLEO COMBUSTÍVEL;108654,3715
2011;SET;RIO GRANDE DO SUL;RIOGRANDENSE;ÓLEO COMBUSTÍVEL;10097,947
2011;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;ÓLEO COMBUSTÍVEL;26220,379
2011;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;ÓLEO COMBUSTÍVEL;33240,935
2011;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;ÓLEO COMBUSTÍVEL;27734,608
2011;JAN;RIO GRANDE DO SUL;REFAP;ÓLEO COMBUSTÍVEL;5220,652
2011;FEV;RIO GRANDE DO SUL;REFAP;ÓLEO COMBUSTÍVEL;6467,264
2011;MAR;RIO GRANDE DO SUL;REFAP;ÓLEO COMBUSTÍVEL;11201,485
2011;ABR;RIO GRANDE DO SUL;REFAP;ÓLEO COMBUSTÍVEL;19710,841
2011;MAI;RIO GRANDE DO SUL;REFAP;ÓLEO COMBUSTÍVEL;21812,365
2011;JUN;RIO GRANDE DO SUL;REFAP;ÓLEO COMBUSTÍVEL;10603,067
2011;JUL;RIO GRANDE DO SUL;REFAP;ÓLEO COMBUSTÍVEL;13939,05
2011;AGO;RIO GRANDE DO SUL;REFAP;ÓLEO COMBUSTÍVEL;21369,745
2011;SET;RIO GRANDE DO SUL;REFAP;ÓLEO COMBUSTÍVEL;13398,783
2011;OUT;RIO GRANDE DO SUL;REFAP;ÓLEO COMBUSTÍVEL;23882,291
2011;NOV;RIO GRANDE DO SUL;REFAP;ÓLEO COMBUSTÍVEL;36171,115
2011;DEZ;RIO GRANDE DO SUL;REFAP;ÓLEO COMBUSTÍVEL;36877,093
2011;JAN;SÃO PAULO;UNIVEN;ÓLEO COMBUSTÍVEL;702,464
2011;FEV;SÃO PAULO;UNIVEN;ÓLEO COMBUSTÍVEL;777,771
2011;MAR;SÃO PAULO;UNIVEN;ÓLEO COMBUSTÍVEL;591,92
2011;ABR;SÃO PAULO;UNIVEN;ÓLEO COMBUSTÍVEL;411,557
2011;MAI;SÃO PAULO;UNIVEN;ÓLEO COMBUSTÍVEL;97,024
2011;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;ÓLEO COMBUSTÍVEL;17743,716
2011;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;ÓLEO COMBUSTÍVEL;13939,05
2011;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;ÓLEO COMBUSTÍVEL;9168,603
2011;MAI;RIO GRANDE DO SUL;RIOGRANDENSE;ÓLEO COMBUSTÍVEL;11334,647
2011;JUL;PARANÁ;REPAR;ÓLEO COMBUSTÍVEL;112194,4254
2011;AGO;PARANÁ;REPAR;ÓLEO COMBUSTÍVEL;143991,218
2011;SET;PARANÁ;REPAR;ÓLEO COMBUSTÍVEL;102067,0677
2011;OUT;PARANÁ;REPAR;ÓLEO COMBUSTÍVEL;88377,47228
2011;NOV;PARANÁ;REPAR;ÓLEO COMBUSTÍVEL;98095,14
2011;DEZ;PARANÁ;REPAR;ÓLEO COMBUSTÍVEL;116009,5362
2011;JAN;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));ÓLEO COMBUSTÍVEL;0
2011;FEV;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));ÓLEO COMBUSTÍVEL;0
2011;MAR;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));ÓLEO COMBUSTÍVEL;0
2011;ABR;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));ÓLEO COMBUSTÍVEL;0
2011;ABR;SÃO PAULO;RPBC;ÓLEO COMBUSTÍVEL;60392,65054
2011;MAI;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));ÓLEO COMBUSTÍVEL;0
2011;JUL;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));ÓLEO COMBUSTÍVEL;0
2011;AGO;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));ÓLEO COMBUSTÍVEL;0
2011;SET;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));ÓLEO COMBUSTÍVEL;0
2011;OUT;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));ÓLEO COMBUSTÍVEL;0
2011;NOV;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));ÓLEO COMBUSTÍVEL;0
2011;DEZ;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));ÓLEO COMBUSTÍVEL;0
2011;JAN;RIO GRANDE DO SUL;RIOGRANDENSE;ÓLEO COMBUSTÍVEL;5220,652
2011;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;ÓLEO COMBUSTÍVEL;6467,264
2011;MAR;RIO GRANDE DO SUL;RIOGRANDENSE;ÓLEO COMBUSTÍVEL;11201,485
2011;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;ÓLEO COMBUSTÍVEL;19710,841
2011;JUN;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));ÓLEO COMBUSTÍVEL;0
2011;MAR;SÃO PAULO;RPBC;ÓLEO COMBUSTÍVEL;59119,29446
2011;FEV;SÃO PAULO;RPBC;ÓLEO COMBUSTÍVEL;48943,59409
2011;JAN;SÃO PAULO;RPBC;ÓLEO COMBUSTÍVEL;45038,32947
2011;JAN;CEARÁ;LUBNOR;ÓLEO COMBUSTÍVEL;6798,653461
2011;FEV;CEARÁ;LUBNOR;ÓLEO COMBUSTÍVEL;5471,021448
2011;MAR;CEARÁ;LUBNOR;ÓLEO COMBUSTÍVEL;7022,789749
2011;ABR;CEARÁ;LUBNOR;ÓLEO COMBUSTÍVEL;2487,656255
2011;MAI;CEARÁ;LUBNOR;ÓLEO COMBUSTÍVEL;8794,27144
2011;JUN;CEARÁ;LUBNOR;ÓLEO COMBUSTÍVEL;4068,596602
2011;JUL;CEARÁ;LUBNOR;ÓLEO COMBUSTÍVEL;7555,881849
2011;AGO;CEARÁ;LUBNOR;ÓLEO COMBUSTÍVEL;2911,802594
2011;SET;CEARÁ;LUBNOR;ÓLEO COMBUSTÍVEL;4800,878992
2011;OUT;CEARÁ;LUBNOR;ÓLEO COMBUSTÍVEL;7647,518138
2011;NOV;CEARÁ;LUBNOR;ÓLEO COMBUSTÍVEL;7393,35
2011;DEZ;CEARÁ;LUBNOR;ÓLEO COMBUSTÍVEL;4698,709995
2011;JAN;PERNAMBUCO;RNEST;ÓLEO COMBUSTÍVEL;0
2011;FEV;PERNAMBUCO;RNEST;ÓLEO COMBUSTÍVEL;0
2011;MAR;PERNAMBUCO;RNEST;ÓLEO COMBUSTÍVEL;0
2011;ABR;PERNAMBUCO;RNEST;ÓLEO COMBUSTÍVEL;0
2011;MAI;PERNAMBUCO;RNEST;ÓLEO COMBUSTÍVEL;0
2011;JUN;PERNAMBUCO;RNEST;ÓLEO COMBUSTÍVEL;0
2011;JUL;PERNAMBUCO;RNEST;ÓLEO COMBUSTÍVEL;0
2011;AGO;PERNAMBUCO;RNEST;ÓLEO COMBUSTÍVEL;0
2011;SET;PERNAMBUCO;RNEST;ÓLEO COMBUSTÍVEL;0
2011;DEZ;AMAZONAS;REAM;ÓLEO COMBUSTÍVEL;24830,60853
2011;NOV;AMAZONAS;REAM;ÓLEO COMBUSTÍVEL;22372,81
2011;OUT;AMAZONAS;REAM;ÓLEO COMBUSTÍVEL;26763,32006
2011;SET;AMAZONAS;REAM;ÓLEO COMBUSTÍVEL;21797,9903
2011;NOV;BAHIA;DAX OIL;ÓLEO DIESEL;0
2011;DEZ;BAHIA;DAX OIL;ÓLEO DIESEL;0
2011;JAN;SÃO PAULO;SSOIL;ÓLEO DIESEL;0
2011;FEV;SÃO PAULO;SSOIL;ÓLEO DIESEL;0
2011;MAR;SÃO PAULO;SSOIL;ÓLEO DIESEL;0
2011;ABR;SÃO PAULO;SSOIL;ÓLEO DIESEL;0
2011;MAI;SÃO PAULO;SSOIL;ÓLEO DIESEL;0
2011;JUN;SÃO PAULO;SSOIL;ÓLEO DIESEL;0
2011;JUL;SÃO PAULO;SSOIL;ÓLEO DIESEL;0
2011;AGO;SÃO PAULO;SSOIL;ÓLEO DIESEL;0
2011;OUT;PERNAMBUCO;RNEST;ÓLEO COMBUSTÍVEL;0
2011;SET;SÃO PAULO;SSOIL;ÓLEO DIESEL;0
2011;NOV;SÃO PAULO;SSOIL;ÓLEO DIESEL;0
2011;DEZ;SÃO PAULO;SSOIL;ÓLEO DIESEL;0
2011;JAN;AMAZONAS;REAM;ÓLEO COMBUSTÍVEL;21067,6042
2011;FEV;AMAZONAS;REAM;ÓLEO COMBUSTÍVEL;23356,6581
2011;MAR;AMAZONAS;REAM;ÓLEO COMBUSTÍVEL;19948,67774
2011;ABR;AMAZONAS;REAM;ÓLEO COMBUSTÍVEL;20831,5854
2011;MAI;AMAZONAS;REAM;ÓLEO COMBUSTÍVEL;22801,84785
2011;JUN;AMAZONAS;REAM;ÓLEO COMBUSTÍVEL;22314,816
2011;JUL;AMAZONAS;REAM;ÓLEO COMBUSTÍVEL;29795,12351
2011;AGO;AMAZONAS;REAM;ÓLEO COMBUSTÍVEL;25771,27806
2011;OUT;SÃO PAULO;SSOIL;ÓLEO DIESEL;0
2011;SET;BAHIA;DAX OIL;ÓLEO DIESEL;0
2011;NOV;PERNAMBUCO;RNEST;ÓLEO COMBUSTÍVEL;0
2011;JAN;BAHIA;REFMAT;ÓLEO COMBUSTÍVEL;289508,5908
2011;ABR;RIO DE JANEIRO;MANGUINHOS;ÓLEO COMBUSTÍVEL;99,697
2011;MAI;RIO DE JANEIRO;MANGUINHOS;ÓLEO COMBUSTÍVEL;0
2011;JUN;RIO DE JANEIRO;MANGUINHOS;ÓLEO COMBUSTÍVEL;0
2011;JUL;RIO DE JANEIRO;MANGUINHOS;ÓLEO COMBUSTÍVEL;391,419
2011;AGO;RIO DE JANEIRO;MANGUINHOS;ÓLEO COMBUSTÍVEL;423,003
2011;SET;RIO DE JANEIRO;MANGUINHOS;ÓLEO COMBUSTÍVEL;434,732
2011;OUT;RIO DE JANEIRO;MANGUINHOS;ÓLEO COMBUSTÍVEL;464,712
2011;NOV;RIO DE JANEIRO;MANGUINHOS;ÓLEO COMBUSTÍVEL;388,221
2011;DEZ;RIO DE JANEIRO;MANGUINHOS;ÓLEO COMBUSTÍVEL;197,221
2011;JAN;RIO DE JANEIRO;REDUC;ÓLEO COMBUSTÍVEL;251202,994
2011;FEV;RIO DE JANEIRO;REDUC;ÓLEO COMBUSTÍVEL;222602,3478
2011;MAR;RIO DE JANEIRO;REDUC;ÓLEO COMBUSTÍVEL;182397,8023
2011;ABR;RIO DE JANEIRO;REDUC;ÓLEO COMBUSTÍVEL;216172,9772
2011;MAI;RIO DE JANEIRO;REDUC;ÓLEO COMBUSTÍVEL;213914,0628
2011;JUN;RIO DE JANEIRO;REDUC;ÓLEO COMBUSTÍVEL;79385,25656
2011;JUL;RIO DE JANEIRO;REDUC;ÓLEO COMBUSTÍVEL;125508,839
2011;AGO;RIO DE JANEIRO;REDUC;ÓLEO COMBUSTÍVEL;134732,1828
2011;SET;RIO DE JANEIRO;REDUC;ÓLEO COMBUSTÍVEL;121981,8438
2011;OUT;RIO DE JANEIRO;REDUC;ÓLEO COMBUSTÍVEL;198146,2811
2011;NOV;RIO DE JANEIRO;REDUC;ÓLEO COMBUSTÍVEL;219152,27
2011;DEZ;RIO DE JANEIRO;REDUC;ÓLEO COMBUSTÍVEL;219659,6317
2011;MAR;RIO DE JANEIRO;MANGUINHOS;ÓLEO COMBUSTÍVEL;161,203
2011;FEV;RIO DE JANEIRO;MANGUINHOS;ÓLEO COMBUSTÍVEL;110,5
2011;JAN;RIO DE JANEIRO;MANGUINHOS;ÓLEO COMBUSTÍVEL;93,4
2011;DEZ;MINAS GERAIS;REGAP;ÓLEO COMBUSTÍVEL;79472,32895
2011;FEV;BAHIA;REFMAT;ÓLEO COMBUSTÍVEL;332151,6382
2011;MAR;BAHIA;REFMAT;ÓLEO COMBUSTÍVEL;394640,8017
2011;ABR;BAHIA;REFMAT;ÓLEO COMBUSTÍVEL;322239,9781
2011;MAI;BAHIA;REFMAT;ÓLEO COMBUSTÍVEL;388237,5193
2011;JUN;BAHIA;REFMAT;ÓLEO COMBUSTÍVEL;359780,1565
2011;JUL;BAHIA;REFMAT;ÓLEO COMBUSTÍVEL;302763,994
2011;AGO;BAHIA;REFMAT;ÓLEO COMBUSTÍVEL;424468,4886
2011;SET;BAHIA;REFMAT;ÓLEO COMBUSTÍVEL;387476,6672
2011;OUT;BAHIA;REFMAT;ÓLEO COMBUSTÍVEL;436324,5289
2011;NOV;BAHIA;REFMAT;ÓLEO COMBUSTÍVEL;360049
2011;DEZ;PERNAMBUCO;RNEST;ÓLEO COMBUSTÍVEL;0
2011;DEZ;BAHIA;REFMAT;ÓLEO COMBUSTÍVEL;369851,4728
2011;FEV;MINAS GERAIS;REGAP;ÓLEO COMBUSTÍVEL;57061,75378
2011;MAR;MINAS GERAIS;REGAP;ÓLEO COMBUSTÍVEL;53097,75324
2011;ABR;MINAS GERAIS;REGAP;ÓLEO COMBUSTÍVEL;27577,2315
2011;MAI;MINAS GERAIS;REGAP;ÓLEO COMBUSTÍVEL;58333,46022
2011;JUN;MINAS GERAIS;REGAP;ÓLEO COMBUSTÍVEL;61214,26088
2011;JUL;MINAS GERAIS;REGAP;ÓLEO COMBUSTÍVEL;63858,5097
2011;AGO;MINAS GERAIS;REGAP;ÓLEO COMBUSTÍVEL;67254,70301
2011;SET;MINAS GERAIS;REGAP;ÓLEO COMBUSTÍVEL;59644,96866
2011;OUT;MINAS GERAIS;REGAP;ÓLEO COMBUSTÍVEL;70154,76914
2011;NOV;MINAS GERAIS;REGAP;ÓLEO COMBUSTÍVEL;57480,6
2011;JAN;MINAS GERAIS;REGAP;ÓLEO COMBUSTÍVEL;86149,08408
2011;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;GASOLINA DE AVIAÇÃO;0
2011;MAI;RIO GRANDE DO SUL;REFAP;GASOLINA DE AVIAÇÃO;0
2011;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;GASOLINA DE AVIAÇÃO;0
2011;NOV;BAHIA;REFMAT;GLP;39712,65
2011;DEZ;BAHIA;REFMAT;GLP;53029,40296
2011;JAN;MINAS GERAIS;REGAP;GLP;55298,81926
2011;FEV;MINAS GERAIS;REGAP;GLP;51724,4509
2011;MAR;MINAS GERAIS;REGAP;GLP;56667,27273
2011;ABR;MINAS GERAIS;REGAP;GLP;57867,92796
2011;MAI;MINAS GERAIS;REGAP;GLP;55412,1929
2011;JUN;MINAS GERAIS;REGAP;GLP;63356,9869
2011;JUL;MINAS GERAIS;REGAP;GLP;60089,09091
2011;AGO;MINAS GERAIS;REGAP;GLP;27365,35662
2011;SET;MINAS GERAIS;REGAP;GLP;49403,22873
2011;OUT;MINAS GERAIS;REGAP;GLP;60012,68576
2011;NOV;MINAS GERAIS;REGAP;GLP;57034,68
2011;DEZ;MINAS GERAIS;REGAP;GLP;64761,99128
2011;JAN;RIO DE JANEIRO;MANGUINHOS;GLP;0
2011;FEV;RIO DE JANEIRO;MANGUINHOS;GLP;0
2011;MAR;RIO DE JANEIRO;MANGUINHOS;GLP;0
2011;ABR;RIO DE JANEIRO;MANGUINHOS;GLP;0
2011;MAI;RIO DE JANEIRO;MANGUINHOS;GLP;0
2011;JUN;RIO DE JANEIRO;MANGUINHOS;GLP;0
2011;JUL;RIO DE JANEIRO;MANGUINHOS;GLP;0
2011;OUT;BAHIA;REFMAT;GLP;89992,18389
2011;AGO;RIO DE JANEIRO;MANGUINHOS;GLP;0
2011;SET;BAHIA;REFMAT;GLP;85822,09389
2011;JUL;BAHIA;REFMAT;GLP;93233,58173
2011;OUT;CEARÁ;LUBNOR;GLP;398,4360454
2011;NOV;CEARÁ;LUBNOR;GLP;647
2011;DEZ;CEARÁ;LUBNOR;GLP;751,5619258
2011;JAN;PERNAMBUCO;RNEST;GLP;0
2011;FEV;PERNAMBUCO;RNEST;GLP;0
2011;MAR;PERNAMBUCO;RNEST;GLP;0
2011;ABR;PERNAMBUCO;RNEST;GLP;0
2011;MAI;PERNAMBUCO;RNEST;GLP;0
2011;JUN;PERNAMBUCO;RNEST;GLP;0
2011;JUL;PERNAMBUCO;RNEST;GLP;0
2011;AGO;PERNAMBUCO;RNEST;GLP;0
2011;SET;PERNAMBUCO;RNEST;GLP;0
2011;OUT;PERNAMBUCO;RNEST;GLP;0
2011;NOV;PERNAMBUCO;RNEST;GLP;0
2011;DEZ;PERNAMBUCO;RNEST;GLP;0
2011;JAN;BAHIA;REFMAT;GLP;99947,01712
2011;FEV;BAHIA;REFMAT;GLP;91553,83097
2011;MAR;BAHIA;REFMAT;GLP;91321,32964
2011;ABR;BAHIA;REFMAT;GLP;87819,16981
2011;MAI;BAHIA;REFMAT;GLP;111811,0863
2011;JUN;BAHIA;REFMAT;GLP;99340,54152
2011;AGO;BAHIA;REFMAT;GLP;78193,19166
2011;SET;RIO DE JANEIRO;MANGUINHOS;GLP;0
2011;OUT;RIO DE JANEIRO;MANGUINHOS;GLP;0
2011;NOV;RIO DE JANEIRO;MANGUINHOS;GLP;0
2011;FEV;SÃO PAULO;REVAP;GLP;80117,78538
2011;MAR;SÃO PAULO;REVAP;GLP;82095,72136
2011;ABR;SÃO PAULO;REVAP;GLP;14962,7934
2011;MAI;SÃO PAULO;REVAP;GLP;97767,40662
2011;JUN;SÃO PAULO;REVAP;GLP;109274,6529
2011;JUL;SÃO PAULO;REVAP;GLP;99566,26964
2011;AGO;SÃO PAULO;REVAP;GLP;92984,87742
2011;SET;SÃO PAULO;REVAP;GLP;91615,59417
2011;OUT;SÃO PAULO;REVAP;GLP;99105,35433
2011;NOV;SÃO PAULO;REVAP;GLP;112244,4
2011;DEZ;SÃO PAULO;REVAP;GLP;113414,4526
2011;JAN;SÃO PAULO;RECAP;GLP;17225,32588
2011;FEV;SÃO PAULO;RECAP;GLP;24416,75895
2011;MAR;SÃO PAULO;RECAP;GLP;28976,24747
2011;ABR;SÃO PAULO;RECAP;GLP;21575,41697
2011;MAI;SÃO PAULO;RECAP;GLP;27229,05028
2011;JUN;SÃO PAULO;RECAP;GLP;20278,86955
2011;JUL;SÃO PAULO;RECAP;GLP;24685,8202
2011;AGO;SÃO PAULO;RECAP;GLP;30217,59174
2011;SET;SÃO PAULO;RECAP;GLP;27642,09754
2011;OUT;SÃO PAULO;RECAP;GLP;21043,31797
2011;JAN;SÃO PAULO;REVAP;GLP;96925,00499
2011;DEZ;SÃO PAULO;RPBC;GLP;32498,88256
2011;NOV;SÃO PAULO;RPBC;GLP;31206,48
2011;OUT;SÃO PAULO;RPBC;GLP;25525,11247
2011;DEZ;RIO DE JANEIRO;MANGUINHOS;GLP;0
2011;JAN;RIO DE JANEIRO;REDUC;GLP;97064,03656
2011;FEV;RIO DE JANEIRO;REDUC;GLP;88779,80527
2011;MAR;RIO DE JANEIRO;REDUC;GLP;101285,4186
2011;ABR;RIO DE JANEIRO;REDUC;GLP;85390,39925
2011;MAI;RIO DE JANEIRO;REDUC;GLP;91992,7398
2011;JUN;RIO DE JANEIRO;REDUC;GLP;113975,7417
2011;JUL;RIO DE JANEIRO;REDUC;GLP;123083,5518
2011;AGO;RIO DE JANEIRO;REDUC;GLP;88240,6443
2011;SET;RIO DE JANEIRO;REDUC;GLP;91525,0023
2011;SET;CEARÁ;LUBNOR;GLP;579,1284404
2011;OUT;RIO DE JANEIRO;REDUC;GLP;95168,12352
2011;DEZ;RIO DE JANEIRO;REDUC;GLP;90685,23682
2011;JAN;SÃO PAULO;RPBC;GLP;29783,68364
2011;FEV;SÃO PAULO;RPBC;GLP;21116,6584
2011;MAR;SÃO PAULO;RPBC;GLP;29716,2549
2011;ABR;SÃO PAULO;RPBC;GLP;45966,14938
2011;MAI;SÃO PAULO;RPBC;GLP;35148,55169
2011;JUN;SÃO PAULO;RPBC;GLP;39675,11609
2011;JUL;SÃO PAULO;RPBC;GLP;28602,74894
2011;AGO;SÃO PAULO;RPBC;GLP;18113,91199
2011;SET;SÃO PAULO;RPBC;GLP;25516,70965
2011;NOV;RIO DE JANEIRO;REDUC;GLP;82889,86
2011;NOV;SÃO PAULO;RECAP;GLP;26303,37
2011;AGO;CEARÁ;LUBNOR;GLP;516,7408554
2011;JUN;CEARÁ;LUBNOR;GLP;95,80621837
2011;JUN;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;88,398
2011;JUL;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;111,154
2011;AGO;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;27,583
2011;SET;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;2180,363
2011;OUT;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;996,979
2011;NOV;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;86,331
2011;DEZ;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;25,329
2011;JAN;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;0
2011;FEV;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;0
2011;MAR;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;0
2011;ABR;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;0
2011;MAI;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;0
2011;JUN;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;0
2011;JUL;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;0
2011;AGO;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;0
2011;SET;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;0
2011;OUT;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;0
2011;NOV;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;0
2011;DEZ;RIO GRANDE DO SUL;REFAP;QUEROSENE ILUMINANTE;0
2011;JAN;SÃO PAULO;UNIVEN;QUEROSENE ILUMINANTE;0
2011;FEV;SÃO PAULO;UNIVEN;QUEROSENE ILUMINANTE;0
2011;MAI;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;0
2011;MAR;SÃO PAULO;UNIVEN;QUEROSENE ILUMINANTE;0
2011;ABR;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;0
2011;FEV;RIO GRANDE DO SUL;RIOGRANDENSE;QUEROSENE ILUMINANTE;176,717
2011;MAI;PARANÁ;REPAR;QUEROSENE ILUMINANTE;210
2011;JUN;PARANÁ;REPAR;QUEROSENE ILUMINANTE;50
2011;JUL;PARANÁ;REPAR;QUEROSENE ILUMINANTE;390
2011;AGO;PARANÁ;REPAR;QUEROSENE ILUMINANTE;100
2011;SET;PARANÁ;REPAR;QUEROSENE ILUMINANTE;30
2011;OUT;PARANÁ;REPAR;QUEROSENE ILUMINANTE;180
2011;NOV;PARANÁ;REPAR;QUEROSENE ILUMINANTE;280
2011;DEZ;PARANÁ;REPAR;QUEROSENE ILUMINANTE;230
2011;JAN;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));QUEROSENE ILUMINANTE;0
2011;FEV;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));QUEROSENE ILUMINANTE;0
2011;MAR;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));QUEROSENE ILUMINANTE;0
2011;ABR;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));QUEROSENE ILUMINANTE;0
2011;MAI;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));QUEROSENE ILUMINANTE;0
2011;JUN;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));QUEROSENE ILUMINANTE;0
2011;JUL;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));QUEROSENE ILUMINANTE;0
2011;AGO;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));QUEROSENE ILUMINANTE;0
2011;SET;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));QUEROSENE ILUMINANTE;0
2011;OUT;RIO GRANDE DO NORTE;3R POTIGUAR (ex-3R POTIGUAR (ex-RPCC));QUEROSENE ILUMINANTE;0
