refinery_code,month,product,production_m3,total_processed_m3,yield_ratio,provenance
RPCC,2025-01,NAFTA,11933.934,148290.0,0.080477,observed_positive_yield
RPCC,2025-01,QUEROSENE DE AVIAÇÃO,13765.03,148290.0,0.092825,observed_positive_yield
RPCC,2025-01,ÓLEO COMBUSTÍVEL,91298.262,148290.0,0.615674,observed_positive_yield
RPCC,2025-01,ÓLEO DIESEL,32798.349,148290.0,0.221177,observed_positive_yield
RPCC,2025-02,NAFTA,11666.147,149092.0,0.078248,observed_positive_yield
RPCC,2025-02,QUEROSENE DE AVIAÇÃO,14203.49,149092.0,0.095267,observed_positive_yield
RPCC,2025-02,ÓLEO COMBUSTÍVEL,96332.102,149092.0,0.646125,observed_positive_yield
RPCC,2025-02,ÓLEO DIESEL,25536.73,149092.0,0.171282,observed_positive_yield
RPCC,2025-03,NAFTA,12088.296,148771.0,0.081254,observed_positive_yield
RPCC,2025-03,QUEROSENE DE AVIAÇÃO,11678.854,148771.0,0.078502,observed_positive_yield
RPCC,2025-03,ÓLEO COMBUSTÍVEL,97086.728,148771.0,0.652592,observed_positive_yield
RPCC,2025-03,ÓLEO DIESEL,26586.874,148771.0,0.17871,observed_positive_yield
RPCC,2025-04,NAFTA,14246.251,157674.0,0.090353,observed_positive_yield
RPCC,2025-04,QUEROSENE DE AVIAÇÃO,12675.998,157674.0,0.080394,observed_positive_yield
RPCC,2025-04,ÓLEO COMBUSTÍVEL,97020.409,157674.0,0.615323,observed_positive_yield
RPCC,2025-04,ÓLEO DIESEL,23774.184,157674.0,0.150781,observed_positive_yield
RPCC,2025-05,NAFTA,13088.103,153932.0,0.085025,observed_positive_yield
RPCC,2025-05,QUEROSENE DE AVIAÇÃO,14100.775,153932.0,0.091604,observed_positive_yield
RPCC,2025-05,ÓLEO COMBUSTÍVEL,98374.838,153932.0,0.63908,observed_positive_yield
RPCC,2025-05,ÓLEO DIESEL,25816.74,153932.0,0.167715,observed_positive_yield
RPCC,2025-06,NAFTA,12876.534,160636.0,0.08016,observed_positive_yield
RPCC,2025-06,QUEROSENE DE AVIAÇÃO,16399.51,160636.0,0.102091,observed_positive_yield
RPCC,2025-06,ÓLEO COMBUSTÍVEL,102759.88,160636.0,0.639706,observed_positive_yield
RPCC,2025-06,ÓLEO DIESEL,24729.448,160636.0,0.153947,observed_positive_yield
RPCC,2025-07,GASOLINA A,970.141,161154.0,0.00602,observed_positive_yield
RPCC,2025-07,NAFTA,13711.334,161154.0,0.085082,observed_positive_yield
RPCC,2025-07,QUEROSENE DE AVIAÇÃO,13945.198,161154.0,0.086533,observed_positive_yield
RPCC,2025-07,ÓLEO COMBUSTÍVEL,104388.998,161154.0,0.647759,observed_positive_yield
RPCC,2025-07,ÓLEO DIESEL,23943.641,161154.0,0.148576,observed_positive_yield
RPCC,2025-08,GASOLINA A,274.915,144073.0,0.001908,observed_positive_yield
RPCC,2025-08,NAFTA,14057.836,144073.0,0.097574,observed_positive_yield
RPCC,2025-08,QUEROSENE DE AVIAÇÃO,10716.795,144073.0,0.074384,observed_positive_yield
RPCC,2025-08,ÓLEO COMBUSTÍVEL,93365.641,144073.0,0.648044,observed_positive_yield
RPCC,2025-08,ÓLEO DIESEL,24689.92,144073.0,0.171371,observed_positive_yield
RPCC,2025-09,GASOLINA A,689.42,167876.0,0.004107,observed_positive_yield
RPCC,2025-09,NAFTA,12873.122,167876.0,0.076682,observed_positive_yield
RPCC,2025-09,QUEROSENE DE AVIAÇÃO,13093.131,167876.0,0.077993,observed_positive_yield
RPCC,2025-09,ÓLEO COMBUSTÍVEL,112317.744,167876.0,0.669052,observed_positive_yield
RPCC,2025-09,ÓLEO DIESEL,28669.631,167876.0,0.170779,observed_positive_yield
RPCC,2025-10,GASOLINA A,618.72,138473.0,0.004468,observed_positive_yield
RPCC,2025-10,NAFTA,10346.535,138473.0,0.074719,observed_positive_yield
RPCC,2025-10,QUEROSENE DE AVIAÇÃO,10062.677,138473.0,0.072669,observed_positive_yield
RPCC,2025-10,ÓLEO COMBUSTÍVEL,93046.833,138473.0,0.671949,observed_positive_yield
RPCC,2025-10,ÓLEO DIESEL,21299.777,138473.0,0.153819,observed_positive_yield
RPCC,2025-11,NAFTA,12776.559,148211.0,0.086205,observed_positive_yield
RPCC,2025-11,QUEROSENE DE AVIAÇÃO,9607.64,148211.0,0.064824,observed_positive_yield
RPCC,2025-11,ÓLEO COMBUSTÍVEL,97847.694,148211.0,0.660192,observed_positive_yield
RPCC,2025-11,ÓLEO DIESEL,25330.298,148211.0,0.170907,observed_positive_yield
RPCC,2025-12,NAFTA,12859.007,151310.0,0.084985,observed_positive_yield
RPCC,2025-12,QUEROSENE DE AVIAÇÃO,12852.859,151310.0,0.084944,observed_positive_yield
RPCC,2025-12,ÓLEO COMBUSTÍVEL,97330.829,151310.0,0.643254,observed_positive_yield
RPCC,2025-12,ÓLEO DIESEL,24923.037,151310.0,0.164715,observed_positive_yield
REAM,2025-01,ÓLEO COMBUSTÍVEL,1515.057,0.0,,unavailable_no_positive_throughput
REAM,2025-01,ÓLEO DIESEL,66351.351,0.0,,unavailable_no_positive_throughput
REAM,2025-02,ÓLEO COMBUSTÍVEL,2076.053,0.0,,unavailable_no_positive_throughput
REAM,2025-02,ÓLEO DIESEL,65047.074,0.0,,unavailable_no_positive_throughput
REAM,2025-03,GASOLINA A,50135.329,47152.0,1.06327,observed_ratio_exceeds_unit_interval_data_quality_flag
REAM,2025-03,GLP,572.882,47152.0,0.01215,observed_positive_yield
REAM,2025-03,NAFTA,27552.811,47152.0,0.58434,observed_positive_yield
REAM,2025-03,QUEROSENE DE AVIAÇÃO,3807.948,47152.0,0.080759,observed_positive_yield
REAM,2025-03,ÓLEO COMBUSTÍVEL,5340.276,47152.0,0.113257,observed_positive_yield
REAM,2025-03,ÓLEO DIESEL,49466.962,47152.0,1.049096,observed_ratio_exceeds_unit_interval_data_quality_flag
REAM,2025-04,GLP,67.114,18228.0,0.003682,observed_positive_yield
REAM,2025-04,NAFTA,29496.403,18228.0,1.618192,observed_ratio_exceeds_unit_interval_data_quality_flag
REAM,2025-04,QUEROSENE DE AVIAÇÃO,238.488,18228.0,0.013084,observed_positive_yield
REAM,2025-04,ÓLEO COMBUSTÍVEL,4113.086,18228.0,0.225647,observed_positive_yield
REAM,2025-04,ÓLEO DIESEL,33104.314,18228.0,1.816124,observed_ratio_exceeds_unit_interval_data_quality_flag
REAM,2025-05,GASOLINA A,23938.265,0.0,,unavailable_no_positive_throughput
REAM,2025-05,ÓLEO COMBUSTÍVEL,4799.897,0.0,,unavailable_no_positive_throughput
REAM,2025-05,ÓLEO DIESEL,41703.866,0.0,,unavailable_no_positive_throughput
REAM,2025-06,GASOLINA A,23379.575,0.0,,unavailable_no_positive_throughput
REAM,2025-06,ÓLEO COMBUSTÍVEL,10133.204,0.0,,unavailable_no_positive_throughput
REAM,2025-06,ÓLEO DIESEL,46409.61,0.0,,unavailable_no_positive_throughput
REAM,2025-07,GASOLINA A,79656.658,0.0,,unavailable_no_positive_throughput
REAM,2025-07,ÓLEO COMBUSTÍVEL,13911.466,0.0,,unavailable_no_positive_throughput
REAM,2025-07,ÓLEO DIESEL,56761.139,0.0,,unavailable_no_positive_throughput
REAM,2025-08,ASFALTO,2103.538,0.0,,unavailable_no_positive_throughput
REAM,2025-08,GASOLINA A,38500.228,0.0,,unavailable_no_positive_throughput
REAM,2025-08,ÓLEO COMBUSTÍVEL,1135.102,0.0,,unavailable_no_positive_throughput
REAM,2025-08,ÓLEO DIESEL,49006.219,0.0,,unavailable_no_positive_throughput
REAM,2025-09,ASFALTO,51.933,137.0,0.379075,observed_positive_yield
REAM,2025-09,GASOLINA A,14453.409,137.0,105.499336,observed_ratio_exceeds_unit_interval_data_quality_flag
REAM,2025-09,ÓLEO COMBUSTÍVEL,10586.087,137.0,77.270705,observed_ratio_exceeds_unit_interval_data_quality_flag
REAM,2025-09,ÓLEO DIESEL,65263.008,137.0,476.372321,observed_ratio_exceeds_unit_interval_data_quality_flag
REAM,2025-10,ASFALTO,1691.833,0.0,,unavailable_no_positive_throughput
REAM,2025-10,GASOLINA A,60525.214,0.0,,unavailable_no_positive_throughput
REAM,2025-10,NAFTA,631.32,0.0,,unavailable_no_positive_throughput
REAM,2025-10,ÓLEO COMBUSTÍVEL,6006.81,0.0,,unavailable_no_positive_throughput
REAM,2025-10,ÓLEO DIESEL,50324.164,0.0,,unavailable_no_positive_throughput
REAM,2025-11,ASFALTO,3340.39,10740.0,0.311023,observed_positive_yield
REAM,2025-11,ÓLEO COMBUSTÍVEL,6253.888,10740.0,0.582299,observed_positive_yield
REAM,2025-11,ÓLEO DIESEL,50736.366,10740.0,4.724056,observed_ratio_exceeds_unit_interval_data_quality_flag
REAM,2025-12,ASFALTO,7856.158,28926.0,0.271595,observed_positive_yield
REAM,2025-12,GASOLINA A,50547.773,28926.0,1.747486,observed_ratio_exceeds_unit_interval_data_quality_flag
REAM,2025-12,ÓLEO COMBUSTÍVEL,10236.496,28926.0,0.353886,observed_positive_yield
REAM,2025-12,ÓLEO DIESEL,49924.144,28926.0,1.725926,observed_ratio_exceeds_unit_interval_data_quality_flag
RECAP,2025-01,GASOLINA A,96063.372,259936.0,0.369565,observed_positive_yield
RECAP,2025-01,GLP,27431.098,259936.0,0.10553,observed_positive_yield
RECAP,2025-01,OUTROS NÃO ENERGÉTICOS,19771.12,259936.0,0.076061,observed_positive_yield
RECAP,2025-01,SOLVENTE,4329.57,259936.0,0.016656,observed_positive_yield
RECAP,2025-01,ÓLEO COMBUSTÍVEL,15073.332,259936.0,0.057989,observed_positive_yield
RECAP,2025-01,ÓLEO DIESEL,128980.163,259936.0,0.4962,observed_positive_yield
RECAP,2025-02,GASOLINA A,97110.76,273707.0,0.354798,observed_positive_yield
RECAP,2025-02,GLP,24442.391,273707.0,0.089301,observed_positive_yield
RECAP,2025-02,OUTROS NÃO ENERGÉTICOS,20359.402,273707.0,0.074384,observed_positive_yield
RECAP,2025-02,SOLVENTE,4959.981,273707.0,0.018121,observed_positive_yield
RECAP,2025-02,ÓLEO COMBUSTÍVEL,29058.689,273707.0,0.106167,observed_positive_yield
RECAP,2025-02,ÓLEO DIESEL,126630.729,273707.0,0.462651,observed_positive_yield
RECAP,2025-03,GASOLINA A,104014.836,298504.0,0.348454,observed_positive_yield
RECAP,2025-03,GLP,26725.792,298504.0,0.089532,observed_positive_yield
RECAP,2025-03,OUTROS NÃO ENERGÉTICOS,17858.522,298504.0,0.059827,observed_positive_yield
RECAP,2025-03,SOLVENTE,4036.289,298504.0,0.013522,observed_positive_yield
RECAP,2025-03,ÓLEO COMBUSTÍVEL,25982.78,298504.0,0.087043,observed_positive_yield
RECAP,2025-03,ÓLEO DIESEL,142566.611,298504.0,0.477604,observed_positive_yield
RECAP,2025-04,GASOLINA A,99145.235,275212.0,0.36025,observed_positive_yield
RECAP,2025-04,GLP,22077.716,275212.0,0.080221,observed_positive_yield
RECAP,2025-04,OUTROS NÃO ENERGÉTICOS,17058.442,275212.0,0.061983,observed_positive_yield
RECAP,2025-04,SOLVENTE,7157.082,275212.0,0.026006,observed_positive_yield
RECAP,2025-04,ÓLEO COMBUSTÍVEL,25389.625,275212.0,0.092255,observed_positive_yield
RECAP,2025-04,ÓLEO DIESEL,132474.305,275212.0,0.481354,observed_positive_yield
RECAP,2025-05,GASOLINA A,100230.035,278503.0,0.359889,observed_positive_yield
RECAP,2025-05,GLP,24188.623,278503.0,0.086852,observed_positive_yield
RECAP,2025-05,OUTROS NÃO ENERGÉTICOS,20508.437,278503.0,0.073638,observed_positive_yield
RECAP,2025-05,SOLVENTE,7145.278,278503.0,0.025656,observed_positive_yield
RECAP,2025-05,ÓLEO COMBUSTÍVEL,18266.327,278503.0,0.065588,observed_positive_yield
RECAP,2025-05,ÓLEO DIESEL,131979.705,278503.0,0.47389,observed_positive_yield
RECAP,2025-06,GASOLINA A,99273.761,278224.0,0.356812,observed_positive_yield
RECAP,2025-06,GLP,25098.705,278224.0,0.09021,observed_positive_yield
RECAP,2025-06,OUTROS NÃO ENERGÉTICOS,19918.964,278224.0,0.071593,observed_positive_yield
RECAP,2025-06,SOLVENTE,4018.929,278224.0,0.014445,observed_positive_yield
RECAP,2025-06,ÓLEO COMBUSTÍVEL,31779.423,278224.0,0.114222,observed_positive_yield
RECAP,2025-06,ÓLEO DIESEL,132530.403,278224.0,0.476344,observed_positive_yield
RECAP,2025-07,GASOLINA A,103612.57,293252.0,0.353323,observed_positive_yield
RECAP,2025-07,GLP,22930.603,293252.0,0.078194,observed_positive_yield
RECAP,2025-07,OUTROS NÃO ENERGÉTICOS,13428.496,293252.0,0.045792,observed_positive_yield
RECAP,2025-07,SOLVENTE,4770.602,293252.0,0.016268,observed_positive_yield
RECAP,2025-07,ÓLEO COMBUSTÍVEL,31470.577,293252.0,0.107316,observed_positive_yield
RECAP,2025-07,ÓLEO DIESEL,139767.187,293252.0,0.476611,observed_positive_yield
RECAP,2025-08,GASOLINA A,106124.372,286456.0,0.370474,observed_positive_yield
RECAP,2025-08,GLP,26953.431,286456.0,0.094093,observed_positive_yield
RECAP,2025-08,OUTROS NÃO ENERGÉTICOS,20753.757,286456.0,0.07245,observed_positive_yield
RECAP,2025-08,SOLVENTE,6596.687,286456.0,0.023029,observed_positive_yield
RECAP,2025-08,ÓLEO COMBUSTÍVEL,24927.69,286456.0,0.087021,observed_positive_yield
RECAP,2025-08,ÓLEO DIESEL,135397.961,286456.0,0.472666,observed_positive_yield
RECAP,2025-09,GASOLINA A,97231.321,294001.0,0.330718,observed_positive_yield
RECAP,2025-09,GLP,22967.375,294001.0,0.07812,observed_positive_yield
RECAP,2025-09,OUTROS NÃO ENERGÉTICOS,14954.649,294001.0,0.050866,observed_positive_yield
RECAP,2025-09,SOLVENTE,5618.815,294001.0,0.019112,observed_positive_yield
RECAP,2025-09,ÓLEO COMBUSTÍVEL,36758.69,294001.0,0.125029,observed_positive_yield
RECAP,2025-09,ÓLEO DIESEL,131070.3,294001.0,0.445816,observed_positive_yield
RECAP,2025-10,GASOLINA A,100471.002,306828.0,0.327451,observed_positive_yield
RECAP,2025-10,GLP,25706.293,306828.0,0.083781,observed_positive_yield
RECAP,2025-10,NAFTA,1687.166,306828.0,0.005499,observed_positive_yield
RECAP,2025-10,OUTROS NÃO ENERGÉTICOS,9693.672,306828.0,0.031593,observed_positive_yield
RECAP,2025-10,SOLVENTE,3866.778,306828.0,0.012602,observed_positive_yield
RECAP,2025-10,ÓLEO COMBUSTÍVEL,37898.441,306828.0,0.123517,observed_positive_yield
RECAP,2025-10,ÓLEO DIESEL,138180.985,306828.0,0.450353,observed_positive_yield
RECAP,2025-11,GASOLINA A,89147.407,265176.0,0.336182,observed_positive_yield
RECAP,2025-11,GLP,23759.288,265176.0,0.089598,observed_positive_yield
RECAP,2025-11,NAFTA,4291.51,265176.0,0.016184,observed_positive_yield
RECAP,2025-11,OUTROS NÃO ENERGÉTICOS,9404.024,265176.0,0.035463,observed_positive_yield
RECAP,2025-11,SOLVENTE,4119.406,265176.0,0.015535,observed_positive_yield
RECAP,2025-11,ÓLEO COMBUSTÍVEL,44402.114,265176.0,0.167444,observed_positive_yield
RECAP,2025-11,ÓLEO DIESEL,102267.766,265176.0,0.38566,observed_positive_yield
RECAP,2025-12,GASOLINA A,103173.306,232021.0,0.444672,observed_positive_yield
RECAP,2025-12,GLP,26923.127,232021.0,0.116037,observed_positive_yield
RECAP,2025-12,OUTROS NÃO ENERGÉTICOS,17374.803,232021.0,0.074885,observed_positive_yield
RECAP,2025-12,ÓLEO COMBUSTÍVEL,14410.753,232021.0,0.06211,observed_positive_yield
RECAP,2025-12,ÓLEO DIESEL,102870.624,232021.0,0.443368,observed_positive_yield
REDUC,2025-01,ASFALTO,5603.701,1092948.0,0.005127,observed_positive_yield
REDUC,2025-01,COQUE,42697.782,1092948.0,0.039067,observed_positive_yield
REDUC,2025-01,GASOLINA A,232750.461,1092948.0,0.212957,observed_positive_yield
REDUC,2025-01,GLP,80504.748,1092948.0,0.073658,observed_positive_yield
REDUC,2025-01,LUBRIFICANTE,41563.951,1092948.0,0.038029,observed_positive_yield
REDUC,2025-01,NAFTA,91126.784,1092948.0,0.083377,observed_positive_yield
REDUC,2025-01,OUTROS NÃO ENERGÉTICOS,73640.112,1092948.0,0.067378,observed_positive_yield
REDUC,2025-01,PARAFINA,3092.933,1092948.0,0.00283,observed_positive_yield
REDUC,2025-01,QUEROSENE DE AVIAÇÃO,97269.089,1092948.0,0.088997,observed_positive_yield
REDUC,2025-01,ÓLEO COMBUSTÍVEL,227560.043,1092948.0,0.208208,observed_positive_yield
REDUC,2025-01,ÓLEO DIESEL,262071.719,1092948.0,0.239784,observed_positive_yield
REDUC,2025-02,ASFALTO,10446.158,937663.0,0.011141,observed_positive_yield
REDUC,2025-02,COQUE,33514.73,937663.0,0.035743,observed_positive_yield
REDUC,2025-02,GASOLINA A,194896.358,937663.0,0.207853,observed_positive_yield
REDUC,2025-02,GLP,66681.429,937663.0,0.071114,observed_positive_yield
REDUC,2025-02,LUBRIFICANTE,36995.528,937663.0,0.039455,observed_positive_yield
REDUC,2025-02,NAFTA,80389.89,937663.0,0.085734,observed_positive_yield
REDUC,2025-02,OUTROS NÃO ENERGÉTICOS,70146.016,937663.0,0.074809,observed_positive_yield
REDUC,2025-02,PARAFINA,952.534,937663.0,0.001016,observed_positive_yield
REDUC,2025-02,QUEROSENE DE AVIAÇÃO,90340.926,937663.0,0.096347,observed_positive_yield
REDUC,2025-02,ÓLEO COMBUSTÍVEL,202601.778,937663.0,0.216071,observed_positive_yield
REDUC,2025-02,ÓLEO DIESEL,241346.747,937663.0,0.257392,observed_positive_yield
REDUC,2025-03,ASFALTO,12993.746,1071566.0,0.012126,observed_positive_yield
REDUC,2025-03,COQUE,37783.671,1071566.0,0.03526,observed_positive_yield
REDUC,2025-03,GASOLINA A,228279.36,1071566.0,0.213033,observed_positive_yield
REDUC,2025-03,GLP,98581.13,1071566.0,0.091997,observed_positive_yield
REDUC,2025-03,LUBRIFICANTE,46473.031,1071566.0,0.043369,observed_positive_yield
REDUC,2025-03,NAFTA,86497.367,1071566.0,0.080721,observed_positive_yield
REDUC,2025-03,OUTROS NÃO ENERGÉTICOS,75789.895,1071566.0,0.070728,observed_positive_yield
REDUC,2025-03,PARAFINA,2137.965,1071566.0,0.001995,observed_positive_yield
REDUC,2025-03,QUEROSENE DE AVIAÇÃO,80318.997,1071566.0,0.074955,observed_positive_yield
REDUC,2025-03,ÓLEO COMBUSTÍVEL,284647.047,1071566.0,0.265637,observed_positive_yield
REDUC,2025-03,ÓLEO DIESEL,276491.731,1071566.0,0.258026,observed_positive_yield
REDUC,2025-04,ASFALTO,10738.055,897424.0,0.011965,observed_positive_yield
REDUC,2025-04,COQUE,32683.256,897424.0,0.036419,observed_positive_yield
REDUC,2025-04,GASOLINA A,99158.785,897424.0,0.110493,observed_positive_yield
REDUC,2025-04,GLP,66923.828,897424.0,0.074573,observed_positive_yield
REDUC,2025-04,LUBRIFICANTE,46901.41,897424.0,0.052262,observed_positive_yield
REDUC,2025-04,NAFTA,101665.766,897424.0,0.113286,observed_positive_yield
REDUC,2025-04,OUTROS NÃO ENERGÉTICOS,59823.572,897424.0,0.066661,observed_positive_yield
REDUC,2025-04,PARAFINA,2925.996,897424.0,0.00326,observed_positive_yield
REDUC,2025-04,QUEROSENE DE AVIAÇÃO,79567.534,897424.0,0.088662,observed_positive_yield
REDUC,2025-04,ÓLEO COMBUSTÍVEL,226677.565,897424.0,0.252587,observed_positive_yield
REDUC,2025-04,ÓLEO DIESEL,213864.085,897424.0,0.238309,observed_positive_yield
REDUC,2025-05,ASFALTO,10248.605,1046600.0,0.009792,observed_positive_yield
REDUC,2025-05,COQUE,38986.444,1046600.0,0.037251,observed_positive_yield
REDUC,2025-05,GASOLINA A,187497.666,1046600.0,0.179149,observed_positive_yield
REDUC,2025-05,GLP,89739.643,1046600.0,0.085744,observed_positive_yield
REDUC,2025-05,LUBRIFICANTE,44182.11,1046600.0,0.042215,observed_positive_yield
REDUC,2025-05,NAFTA,132118.617,1046600.0,0.126236,observed_positive_yield
REDUC,2025-05,OUTROS NÃO ENERGÉTICOS,75351.179,1046600.0,0.071996,observed_positive_yield
REDUC,2025-05,PARAFINA,3196.174,1046600.0,0.003054,observed_positive_yield
REDUC,2025-05,QUEROSENE DE AVIAÇÃO,82612.523,1046600.0,0.078934,observed_positive_yield
REDUC,2025-05,ÓLEO COMBUSTÍVEL,256853.99,1046600.0,0.245418,observed_positive_yield
REDUC,2025-05,ÓLEO DIESEL,252599.553,1046600.0,0.241353,observed_positive_yield
REDUC,2025-06,ASFALTO,17034.371,983926.0,0.017313,observed_positive_yield
REDUC,2025-06,COQUE,31706.536,983926.0,0.032225,observed_positive_yield
REDUC,2025-06,GASOLINA A,183507.635,983926.0,0.186506,observed_positive_yield
REDUC,2025-06,GLP,85570.393,983926.0,0.086968,observed_positive_yield
REDUC,2025-06,LUBRIFICANTE,46816.557,983926.0,0.047581,observed_positive_yield
REDUC,2025-06,NAFTA,157236.691,983926.0,0.159805,observed_positive_yield
REDUC,2025-06,OUTROS NÃO ENERGÉTICOS,79702.446,983926.0,0.081005,observed_positive_yield
REDUC,2025-06,PARAFINA,2872.093,983926.0,0.002919,observed_positive_yield
REDUC,2025-06,QUEROSENE DE AVIAÇÃO,76183.692,983926.0,0.077428,observed_positive_yield
REDUC,2025-06,SOLVENTE,0.8,983926.0,1e-06,observed_positive_yield
REDUC,2025-06,ÓLEO COMBUSTÍVEL,227897.757,983926.0,0.231621,observed_positive_yield
REDUC,2025-06,ÓLEO DIESEL,252508.833,983926.0,0.256634,observed_positive_yield
REDUC,2025-07,ASFALTO,13763.541,1101294.0,0.012498,observed_positive_yield
REDUC,2025-07,COQUE,36673.097,1101294.0,0.0333,observed_positive_yield
REDUC,2025-07,GASOLINA A,217950.024,1101294.0,0.197904,observed_positive_yield
REDUC,2025-07,GLP,98074.319,1101294.0,0.089054,observed_positive_yield
REDUC,2025-07,LUBRIFICANTE,54552.364,1101294.0,0.049535,observed_positive_yield
REDUC,2025-07,NAFTA,123436.493,1101294.0,0.112083,observed_positive_yield
REDUC,2025-07,OUTROS NÃO ENERGÉTICOS,69987.605,1101294.0,0.06355,observed_positive_yield
REDUC,2025-07,PARAFINA,2751.625,1101294.0,0.002499,observed_positive_yield
REDUC,2025-07,QUEROSENE DE AVIAÇÃO,82329.283,1101294.0,0.074757,observed_positive_yield
REDUC,2025-07,ÓLEO COMBUSTÍVEL,224321.023,1101294.0,0.203689,observed_positive_yield
REDUC,2025-07,ÓLEO DIESEL,320325.554,1101294.0,0.290863,observed_positive_yield
REDUC,2025-08,ASFALTO,14264.517,965189.0,0.014779,observed_positive_yield
REDUC,2025-08,COQUE,35311.34,965189.0,0.036585,observed_positive_yield
REDUC,2025-08,GASOLINA A,203192.798,965189.0,0.210521,observed_positive_yield
REDUC,2025-08,GLP,119336.697,965189.0,0.123641,observed_positive_yield
REDUC,2025-08,LUBRIFICANTE,37174.896,965189.0,0.038516,observed_positive_yield
REDUC,2025-08,NAFTA,88096.89,965189.0,0.091274,observed_positive_yield
REDUC,2025-08,OUTROS NÃO ENERGÉTICOS,23132.306,965189.0,0.023967,observed_positive_yield
REDUC,2025-08,PARAFINA,2868.757,965189.0,0.002972,observed_positive_yield
REDUC,2025-08,QUEROSENE DE AVIAÇÃO,83426.035,965189.0,0.086435,observed_positive_yield
REDUC,2025-08,ÓLEO COMBUSTÍVEL,210256.027,965189.0,0.217839,observed_positive_yield
REDUC,2025-08,ÓLEO DIESEL,279023.847,965189.0,0.289087,observed_positive_yield
REDUC,2025-09,ASFALTO,15054.816,1034760.0,0.014549,observed_positive_yield
REDUC,2025-09,COQUE,37321.94,1034760.0,0.036068,observed_positive_yield
REDUC,2025-09,GASOLINA A,215666.0,1034760.0,0.208421,observed_positive_yield
REDUC,2025-09,GLP,103956.895,1034760.0,0.100465,observed_positive_yield
REDUC,2025-09,LUBRIFICANTE,35139.807,1034760.0,0.033959,observed_positive_yield
REDUC,2025-09,NAFTA,75228.38,1034760.0,0.072701,observed_positive_yield
REDUC,2025-09,OUTROS NÃO ENERGÉTICOS,36342.286,1034760.0,0.035121,observed_positive_yield
REDUC,2025-09,PARAFINA,2200.387,1034760.0,0.002126,observed_positive_yield
REDUC,2025-09,QUEROSENE DE AVIAÇÃO,60982.818,1034760.0,0.058934,observed_positive_yield
REDUC,2025-09,ÓLEO COMBUSTÍVEL,204065.977,1034760.0,0.197211,observed_positive_yield
REDUC,2025-09,ÓLEO DIESEL,322700.129,1034760.0,0.31186,observed_positive_yield
REDUC,2025-10,ASFALTO,14406.377,1098510.0,0.013114,observed_positive_yield
REDUC,2025-10,COQUE,34151.991,1098510.0,0.031089,observed_positive_yield
REDUC,2025-10,GASOLINA A,202481.64,1098510.0,0.184324,observed_positive_yield
REDUC,2025-10,GLP,99626.864,1098510.0,0.090693,observed_positive_yield
REDUC,2025-10,LUBRIFICANTE,43886.115,1098510.0,0.039951,observed_positive_yield
REDUC,2025-10,NAFTA,153073.713,1098510.0,0.139347,observed_positive_yield
REDUC,2025-10,OUTROS NÃO ENERGÉTICOS,75724.279,1098510.0,0.068934,observed_positive_yield
REDUC,2025-10,PARAFINA,3182.917,1098510.0,0.002897,observed_positive_yield
REDUC,2025-10,QUEROSENE DE AVIAÇÃO,73211.949,1098510.0,0.066647,observed_positive_yield
REDUC,2025-10,ÓLEO COMBUSTÍVEL,258745.813,1098510.0,0.235543,observed_positive_yield
REDUC,2025-10,ÓLEO DIESEL,324917.721,1098510.0,0.29578,observed_positive_yield
REDUC,2025-11,ASFALTO,20096.113,1101987.0,0.018236,observed_positive_yield
REDUC,2025-11,COQUE,35129.655,1101987.0,0.031878,observed_positive_yield
REDUC,2025-11,GASOLINA A,195978.021,1101987.0,0.177841,observed_positive_yield
REDUC,2025-11,GLP,93861.569,1101987.0,0.085175,observed_positive_yield
REDUC,2025-11,LUBRIFICANTE,36371.569,1101987.0,0.033005,observed_positive_yield
REDUC,2025-11,NAFTA,143005.004,1101987.0,0.12977,observed_positive_yield
REDUC,2025-11,OUTROS NÃO ENERGÉTICOS,68417.808,1101987.0,0.062086,observed_positive_yield
REDUC,2025-11,PARAFINA,4040.21,1101987.0,0.003666,observed_positive_yield
REDUC,2025-11,QUEROSENE DE AVIAÇÃO,66314.582,1101987.0,0.060177,observed_positive_yield
REDUC,2025-11,ÓLEO COMBUSTÍVEL,218401.743,1101987.0,0.198189,observed_positive_yield
REDUC,2025-11,ÓLEO DIESEL,302953.88,1101987.0,0.274916,observed_positive_yield
REDUC,2025-12,ASFALTO,15117.58,1187185.0,0.012734,observed_positive_yield
REDUC,2025-12,COQUE,37503.102,1187185.0,0.03159,observed_positive_yield
REDUC,2025-12,GASOLINA A,201131.337,1187185.0,0.169419,observed_positive_yield
REDUC,2025-12,GLP,106769.013,1187185.0,0.089935,observed_positive_yield
REDUC,2025-12,LUBRIFICANTE,36454.073,1187185.0,0.030706,observed_positive_yield
REDUC,2025-12,NAFTA,149519.859,1187185.0,0.125945,observed_positive_yield
REDUC,2025-12,OUTROS NÃO ENERGÉTICOS,71490.692,1187185.0,0.060219,observed_positive_yield
REDUC,2025-12,PARAFINA,4603.081,1187185.0,0.003877,observed_positive_yield
REDUC,2025-12,QUEROSENE DE AVIAÇÃO,101649.398,1187185.0,0.085622,observed_positive_yield
REDUC,2025-12,ÓLEO COMBUSTÍVEL,269545.368,1187185.0,0.227046,observed_positive_yield
REDUC,2025-12,ÓLEO DIESEL,336024.22,1187185.0,0.283043,observed_positive_yield
